INFO 2024-09-06 14:24:56,980 autoreload Watching for file changes with StatReloader
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/lib/python3.12/site-packages/django/urls/resolvers.py", line 831, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'profile' not found. 'profile' is not a valid view function or pattern name.
ERROR 2024-09-06 15:28:38,903 basehttp "GET /picks/ HTTP/1.1" 500 174233
INFO 2024-09-06 15:29:21,808 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/urls.py changed, reloading.
INFO 2024-09-06 15:29:22,266 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 15:29:46,603 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-06 15:29:46,912 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 15:31:45,415 views Current user: admin
INFO 2024-09-06 15:31:45,416 views Current player: ADMIN
INFO 2024-09-06 15:31:45,426 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:31:45,688 basehttp "GET /static/css/main.css HTTP/1.1" 200 803
INFO 2024-09-06 15:31:49,025 views Current user: admin
INFO 2024-09-06 15:31:49,025 views Current player: ADMIN
INFO 2024-09-06 15:31:49,030 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:31:50,740 basehttp "GET /picks/profile/ HTTP/1.1" 200 857
INFO 2024-09-06 15:31:52,547 views Current user: admin
INFO 2024-09-06 15:31:52,548 views Current player: ADMIN
INFO 2024-09-06 15:31:52,550 basehttp "GET /picks/ HTTP/1.1" 200 1036
WARNING 2024-09-06 15:31:54,536 base Method Not Allowed (GET): /picks/logout/
WARNING 2024-09-06 15:31:54,538 log Method Not Allowed: /picks/logout/
WARNING 2024-09-06 15:31:54,539 basehttp "GET /picks/logout/ HTTP/1.1" 405 0
INFO 2024-09-06 15:31:57,568 views Current user: admin
INFO 2024-09-06 15:31:57,568 views Current player: ADMIN
INFO 2024-09-06 15:31:57,570 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:32:24,991 views Current user: admin
INFO 2024-09-06 15:32:24,992 views Current player: ADMIN
INFO 2024-09-06 15:32:24,994 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:32:25,093 basehttp "GET /static/css/main.css HTTP/1.1" 200 779
INFO 2024-09-06 15:32:34,266 views Current user: admin
INFO 2024-09-06 15:32:34,266 views Current player: ADMIN
INFO 2024-09-06 15:32:34,268 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:32:34,368 basehttp "GET /static/css/main.css HTTP/1.1" 200 783
INFO 2024-09-06 15:32:37,849 views Current user: admin
INFO 2024-09-06 15:32:37,850 views Current player: ADMIN
INFO 2024-09-06 15:32:37,855 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:32:38,076 basehttp "GET /static/css/main.css HTTP/1.1" 200 803
INFO 2024-09-06 15:32:54,703 views Current user: admin
INFO 2024-09-06 15:32:54,704 views Current player: ADMIN
INFO 2024-09-06 15:32:54,708 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:32:54,836 basehttp "GET /static/css/main.css HTTP/1.1" 200 806
INFO 2024-09-06 15:33:04,716 views Current user: admin
INFO 2024-09-06 15:33:04,716 views Current player: ADMIN
INFO 2024-09-06 15:33:04,718 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:33:04,822 basehttp "GET /static/css/main.css HTTP/1.1" 200 806
INFO 2024-09-06 15:34:09,326 views Current user: admin
INFO 2024-09-06 15:34:09,327 views Current player: ADMIN
INFO 2024-09-06 15:34:09,330 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:34:09,487 basehttp "GET /static/css/main.css HTTP/1.1" 200 852
INFO 2024-09-06 15:34:11,274 views Current user: admin
INFO 2024-09-06 15:34:11,274 views Current player: ADMIN
INFO 2024-09-06 15:34:11,276 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:34:11,429 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:34:12,833 views Current user: admin
INFO 2024-09-06 15:34:12,834 views Current player: ADMIN
INFO 2024-09-06 15:34:12,841 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:34:13,006 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:34:20,560 views Current user: admin
INFO 2024-09-06 15:34:20,561 views Current player: ADMIN
INFO 2024-09-06 15:34:20,578 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:34:20,756 basehttp "GET /static/css/main.css HTTP/1.1" 200 846
INFO 2024-09-06 15:34:23,905 views Current user: admin
INFO 2024-09-06 15:34:23,906 views Current player: ADMIN
INFO 2024-09-06 15:34:23,912 basehttp "GET /picks/ HTTP/1.1" 200 1036
INFO 2024-09-06 15:34:24,046 basehttp "GET /static/css/main.css HTTP/1.1" 200 852
INFO 2024-09-06 15:36:18,331 views Current user: admin
INFO 2024-09-06 15:36:18,331 views Current player: ADMIN
INFO 2024-09-06 15:36:18,338 basehttp "GET /picks/ HTTP/1.1" 200 1087
INFO 2024-09-06 15:36:18,497 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:36:32,155 views Current user: admin
INFO 2024-09-06 15:36:32,156 views Current player: ADMIN
INFO 2024-09-06 15:36:32,168 basehttp "GET /picks/ HTTP/1.1" 200 1087
INFO 2024-09-06 15:36:32,340 basehttp "GET /static/css/main.css HTTP/1.1" 200 1192
INFO 2024-09-06 15:36:40,129 views User admin is in leagues []
INFO 2024-09-06 15:36:40,145 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2148
INFO 2024-09-06 15:36:40,271 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:36:43,518 basehttp "GET /picks/league_create/ HTTP/1.1" 200 1106
INFO 2024-09-06 15:36:43,614 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:36:45,032 views Current user: admin
INFO 2024-09-06 15:36:45,032 views Current player: ADMIN
INFO 2024-09-06 15:36:45,036 basehttp "GET /picks/ HTTP/1.1" 200 1087
INFO 2024-09-06 15:36:45,130 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:36:46,243 views User admin is in leagues []
INFO 2024-09-06 15:36:46,245 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2148
INFO 2024-09-06 15:36:50,334 views User admin is in leagues []
INFO 2024-09-06 15:36:50,340 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:36:50,348 views Current user: admin
INFO 2024-09-06 15:36:50,348 views Current player: ADMIN
INFO 2024-09-06 15:36:50,350 basehttp "GET /picks/ HTTP/1.1" 200 1329
INFO 2024-09-06 15:36:50,490 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:37:14,432 views Current user: admin
INFO 2024-09-06 15:37:14,433 views Current player: ADMIN
INFO 2024-09-06 15:37:14,437 basehttp "GET /picks/ HTTP/1.1" 200 1184
INFO 2024-09-06 15:37:14,598 basehttp "GET /static/css/main.css HTTP/1.1" 200 1216
INFO 2024-09-06 15:37:31,381 views Current user: admin
INFO 2024-09-06 15:37:31,383 views Current player: ADMIN
INFO 2024-09-06 15:37:31,386 basehttp "GET /picks/ HTTP/1.1" 200 1184
INFO 2024-09-06 15:37:31,519 basehttp "GET /static/css/main.css HTTP/1.1" 200 1224
INFO 2024-09-06 15:37:42,927 views User admin is in leagues [1]
INFO 2024-09-06 15:37:42,928 basehttp "GET /picks/league_select/ HTTP/1.1" 200 1986
INFO 2024-09-06 15:37:43,043 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:37:50,088 basehttp "GET /picks/profile/ HTTP/1.1" 200 908
INFO 2024-09-06 15:37:50,190 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:37:52,017 views Current user: admin
INFO 2024-09-06 15:37:52,018 views Current player: ADMIN
INFO 2024-09-06 15:37:52,019 basehttp "GET /picks/ HTTP/1.1" 200 1184
INFO 2024-09-06 15:37:52,104 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:39:21,671 views Current user: admin
INFO 2024-09-06 15:39:21,672 views Current player: ADMIN
INFO 2024-09-06 15:39:21,674 basehttp "GET /picks/ HTTP/1.1" 200 1184
INFO 2024-09-06 15:39:21,887 basehttp "GET /static/css/main.css HTTP/1.1" 200 1242
INFO 2024-09-06 15:39:22,969 views User admin is in leagues [1]
INFO 2024-09-06 15:39:22,971 basehttp "GET /picks/league_select/ HTTP/1.1" 200 1986
INFO 2024-09-06 15:39:23,135 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:39:24,080 views User admin is in leagues [1]
INFO 2024-09-06 15:39:24,084 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:39:24,091 views Current user: admin
INFO 2024-09-06 15:39:24,091 views Current player: ADMIN
INFO 2024-09-06 15:39:24,092 basehttp "GET /picks/ HTTP/1.1" 200 1230
INFO 2024-09-06 15:39:24,263 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:39:28,090 views User admin is in leagues []
INFO 2024-09-06 15:39:28,092 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2148
INFO 2024-09-06 15:39:28,198 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:39:31,629 views User admin is in leagues []
INFO 2024-09-06 15:39:31,636 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:39:31,679 views Current user: admin
INFO 2024-09-06 15:39:31,679 views Current player: ADMIN
INFO 2024-09-06 15:39:31,680 basehttp "GET /picks/ HTTP/1.1" 200 1329
INFO 2024-09-06 15:39:31,792 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:39:33,203 views User admin is in leagues [1]
INFO 2024-09-06 15:39:33,204 basehttp "GET /picks/league_select/ HTTP/1.1" 200 1986
INFO 2024-09-06 15:39:33,279 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:46:33,972 views User admin is in leagues [1]
INFO 2024-09-06 15:46:33,983 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2039
INFO 2024-09-06 15:46:34,208 basehttp "GET /static/css/main.css HTTP/1.1" 200 1284
INFO 2024-09-06 15:46:35,355 views User admin is in leagues [1]
INFO 2024-09-06 15:46:35,356 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2039
INFO 2024-09-06 15:46:36,863 views User admin is in leagues [1]
INFO 2024-09-06 15:46:36,867 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:46:36,876 views Current user: admin
INFO 2024-09-06 15:46:36,876 views Current player: ADMIN
INFO 2024-09-06 15:46:36,878 basehttp "GET /picks/ HTTP/1.1" 200 1307
INFO 2024-09-06 15:46:38,498 views User admin is in leagues []
INFO 2024-09-06 15:46:38,500 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2201
INFO 2024-09-06 15:46:42,058 views User admin is in leagues []
INFO 2024-09-06 15:46:42,060 basehttp "POST /picks/league_select/ HTTP/1.1" 200 2377
INFO 2024-09-06 15:46:42,171 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:47:37,222 views User admin is in leagues []
INFO 2024-09-06 15:47:37,226 basehttp "POST /picks/league_select/ HTTP/1.1" 200 2377
INFO 2024-09-06 15:47:37,556 basehttp "GET /static/css/main.css HTTP/1.1" 200 1306
INFO 2024-09-06 15:47:42,765 views User admin is in leagues []
INFO 2024-09-06 15:47:42,767 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:47:42,777 views Current user: admin
INFO 2024-09-06 15:47:42,777 views Current player: ADMIN
INFO 2024-09-06 15:47:42,780 basehttp "GET /picks/ HTTP/1.1" 200 1406
INFO 2024-09-06 15:47:42,883 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:48:21,581 basehttp "GET /picks/profile/ HTTP/1.1" 200 961
INFO 2024-09-06 15:48:21,727 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:48:27,037 views Current user: admin
INFO 2024-09-06 15:48:27,038 views Current player: ADMIN
INFO 2024-09-06 15:48:27,040 basehttp "GET /picks/ HTTP/1.1" 200 1237
INFO 2024-09-06 15:48:27,146 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:48:29,818 basehttp "GET /picks/profile/ HTTP/1.1" 200 961
INFO 2024-09-06 15:49:02,324 basehttp "GET /picks/profile/ HTTP/1.1" 200 961
INFO 2024-09-06 15:49:02,471 basehttp "GET /static/css/main.css HTTP/1.1" 200 1306
INFO 2024-09-06 15:49:06,500 views Current user: admin
INFO 2024-09-06 15:49:06,500 views Current player: ADMIN
INFO 2024-09-06 15:49:06,503 basehttp "GET /picks/ HTTP/1.1" 200 1237
INFO 2024-09-06 15:49:06,592 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:49:07,914 views User admin is in leagues [1]
INFO 2024-09-06 15:49:07,916 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2039
INFO 2024-09-06 15:49:08,007 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:49:08,922 views User admin is in leagues [1]
INFO 2024-09-06 15:49:08,927 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:49:08,937 views Current user: admin
INFO 2024-09-06 15:49:08,937 views Current player: ADMIN
INFO 2024-09-06 15:49:08,938 basehttp "GET /picks/ HTTP/1.1" 200 1307
INFO 2024-09-06 15:49:09,054 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:49:11,393 views User admin is in leagues []
INFO 2024-09-06 15:49:11,396 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2201
INFO 2024-09-06 15:49:11,520 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:49:13,850 views Current user: admin
INFO 2024-09-06 15:49:13,850 views Current player: ADMIN
INFO 2024-09-06 15:49:13,852 basehttp "GET /picks/ HTTP/1.1" 200 1140
INFO 2024-09-06 15:49:13,944 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:49:15,530 views User admin is in leagues []
INFO 2024-09-06 15:49:15,532 basehttp "GET /picks/league_select/ HTTP/1.1" 200 2201
INFO 2024-09-06 15:49:15,642 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:49:18,589 views User admin is in leagues []
INFO 2024-09-06 15:49:18,591 basehttp "POST /picks/league_select/ HTTP/1.1" 302 0
INFO 2024-09-06 15:49:18,598 views Current user: admin
INFO 2024-09-06 15:49:18,598 views Current player: ADMIN
INFO 2024-09-06 15:49:18,600 basehttp "GET /picks/ HTTP/1.1" 200 1406
INFO 2024-09-06 15:49:18,719 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:58:08,373 basehttp "GET /picks/profile/ HTTP/1.1" 200 961
INFO 2024-09-06 15:58:08,642 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 15:58:10,209 views Current user: admin
INFO 2024-09-06 15:58:10,209 views Current player: ADMIN
INFO 2024-09-06 15:58:10,247 basehttp "GET /picks/ HTTP/1.1" 200 1237
WARNING 2024-09-06 15:58:11,478 base Method Not Allowed (GET): /picks/logout/
WARNING 2024-09-06 15:58:11,481 log Method Not Allowed: /picks/logout/
WARNING 2024-09-06 15:58:11,482 basehttp "GET /picks/logout/ HTTP/1.1" 405 0
INFO 2024-09-06 15:58:50,348 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-06 15:58:50,767 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 16:01:42,930 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-06 16:01:43,415 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 16:02:13,852 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/urls.py changed, reloading.
INFO 2024-09-06 16:02:14,176 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 16:02:39,552 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-06 16:02:39,891 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 16:02:51,105 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/views.py changed, reloading.
INFO 2024-09-06 16:02:51,428 autoreload Watching for file changes with StatReloader
INFO 2024-09-06 16:03:16,840 autoreload /Users/bcariddi/playground/django-eliminator/eliminator/picks/apps.py changed, reloading.
INFO 2024-09-06 16:03:17,158 autoreload Watching for file changes with StatReloader
WARNING 2024-09-06 16:04:54,599 base Method Not Allowed (GET): /picks/logout/
WARNING 2024-09-06 16:04:54,601 log Method Not Allowed: /picks/logout/
WARNING 2024-09-06 16:04:54,601 basehttp "GET /picks/logout/ HTTP/1.1" 405 0
WARNING 2024-09-06 16:04:57,342 log Not Found: /pickss
WARNING 2024-09-06 16:04:57,343 basehttp "GET /pickss HTTP/1.1" 404 2346
INFO 2024-09-06 16:04:59,567 views Current user: admin
INFO 2024-09-06 16:04:59,568 views Current player: ADMIN
INFO 2024-09-06 16:04:59,580 basehttp "GET /picks/ HTTP/1.1" 200 1237
INFO 2024-09-06 16:04:59,682 basehttp "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2024-09-06 16:05:01,793 views Current user: admin
INFO 2024-09-06 16:05:01,794 views Current player: ADMIN
INFO 2024-09-06 16:05:01,796 basehttp "GET /picks/ HTTP/1.1" 200 1237
INFO 2024-09-06 16:05:03,132 basehttp "GET /picks/profile/ HTTP/1.1" 200 961
INFO 2024-09-06 16:05:08,227 views Current user: incog-user-1
INFO 2024-09-06 16:05:08,227 views Current player: incog-user-1
INFO 2024-09-06 16:05:08,231 basehttp "GET /picks/ HTTP/1.1" 200 1244
INFO 2024-09-06 16:05:08,306 basehttp "GET /static/css/main.css HTTP/1.1" 200 1306
WARNING 2024-09-06 16:05:11,410 base Method Not Allowed (GET): /picks/logout/
WARNING 2024-09-06 16:05:11,412 log Method Not Allowed: /picks/logout/
WARNING 2024-09-06 16:05:11,412 basehttp "GET /picks/logout/ HTTP/1.1" 405 0
WARNING 2024-09-06 16:29:57,556 base Method Not Allowed (GET): /picks/logout/
WARNING 2024-09-06 16:29:57,562 log Method Not Allowed: /picks/logout/
